,Algaater
348,150
349,150
350,150
351,150
352,150
353,150
354,150
355,150
356,150
357,150
358,150
359,150
360,150
361,150
362,150
363,150
364,150
365,150
366,150
367,150
368,150
369,150
370,150
371,150
372,150
373,150
374,150
375,150
376,150
377,150
378,150
379,150
380,150
381,150
382,150
383,150
384,150
385,150
386,150
387,150
388,150
389,150
390,150
391,150
392,150
393,150
394,150
395,150
396,150
397,150
398,150
399,150
400,150
401,150
402,150
403,150
404,150
405,150
406,150
407,150
408,150
409,150
410,150
411,150
412,150
413,150
414,150
415,150
416,150
417,150
418,150
419,150
420,150
421,150
422,150
423,150
424,150
425,150
426,150
427,150
428,150
429,150
430,150
431,150
432,150
433,150
434,150
435,150
436,150
437,150
438,150
439,150
440,150
441,150
442,150
443,150
444,150
445,150
446,150
447,150
448,150
449,150
450,150
451,150
452,150
453,150
454,150
455,150
456,150
457,150
458,150
459,150
460,150
461,150
462,150
463,150
464,150
465,150
466,150
467,150
468,150
469,150
470,150
471,150
472,150
473,150
474,150
475,150
476,150
477,150
478,150
479,150
480,150
481,150
482,150
483,150
484,150
485,150
486,150
487,150
488,150
489,150
490,150
491,150
492,150
493,150
494,150
495,150
496,150
497,150
498,150
499,150
500,150
501,150
502,150
503,150
504,150
505,150
506,150
507,150
508,150
509,150
510,150
511,150
512,150
513,150
514,150
515,150
516,150
517,150
518,150
519,150
520,150
521,150
522,150
523,150
524,150
525,150
526,150
527,150
528,150
529,150
530,150
531,150
532,150
533,150
534,150
535,150
536,150
537,150
538,150
539,150
540,150
541,150
542,150
543,150
544,150
545,150
546,150
547,150
548,150
549,150
550,150
551,150
552,150
553,150
554,150
555,150
556,150
557,150
558,150
559,150
560,150
561,150
562,150
563,150
564,150
565,150
566,150
567,150
568,150
569,150
570,150
571,150
572,150
573,150
574,150
575,150
576,150
577,150
578,150
579,150
580,150
581,150
582,150
583,150
584,150
585,150
586,150
587,150
588,150
589,150
590,150
591,150
592,150
593,150
594,150
595,150
596,150
597,150
598,150
599,150
600,150
601,150
602,150
603,150
604,150
605,150
606,150
607,150
608,150
609,150
610,150
611,150
612,150
613,150
614,150
615,150
616,150
617,150
618,150
619,150
620,150
621,150
622,150
623,150
624,150
625,150
626,150
627,150
628,150
629,150
630,150
631,150
632,150
633,150
634,150
635,150
636,150
637,150
638,150
639,150
640,150
641,150
642,150
643,150
644,150
645,150
646,150
647,150
648,150
649,150
650,150
651,150
652,150
653,150
654,150
655,150
656,150
657,150
658,150
659,150
660,150
661,150
662,150
663,150
664,150
665,150
666,150
667,150
668,150
669,150
670,150
671,150
672,150
673,150
674,150
675,150
676,150
677,150
678,150
679,150
680,150
681,150
682,150
683,150
684,150
685,150
686,150
687,150
688,150
689,150
690,150
691,150
692,150
693,150
694,150
695,150
696,150
697,150
698,150
699,150
700,150
701,150
702,150
703,150
704,150
705,150
706,150
707,150
708,150
709,150
710,150
711,150
712,150
713,150
714,150
715,150
716,150
717,150
718,150
719,150
720,150
721,150
722,150
723,150
724,150
725,150
726,150
727,150
728,150
729,150
730,150
731,150
732,150
733,150
734,150
735,150
736,150
737,150
738,150
739,150
740,150
741,150
742,150
743,150
744,150
745,150
746,150
747,150
748,150
749,150
750,150
751,150
752,150
753,150
754,150
755,150
756,150
757,150
758,150
759,150
760,150
761,150
762,150
763,150
764,150
765,150
766,150
767,150
768,150
769,150
770,150
771,150
772,150
773,150
774,150
775,150
776,150
777,150
778,150
779,150
780,150
781,150
782,150
783,150
784,150
785,150
786,150
787,150
788,150
789,150
790,150
791,150
792,150
793,150
794,150
795,150
796,150
797,150
798,150
799,150
800,150
801,150
802,150
803,150
804,150
805,150
806,150
807,150
808,150
809,150
810,150
811,150
812,150
813,150
814,150
815,150
816,150
817,150
818,150
819,150
820,150
821,150
822,150
823,150
824,150
825,150
826,150
827,150
828,150
829,150
830,150
831,150
832,150
833,150
834,150
835,150
836,150
837,150
838,150
839,150
840,150
841,150
842,150
843,150
844,150
845,150
846,150
847,150
848,150
849,150
850,150
851,150
852,150
853,150
854,150
855,150
856,150
857,150
858,150
859,150
860,150
861,150
862,150
863,150
864,150
865,150
866,150
867,150
868,150
869,150
870,150
871,150
872,150
873,150
874,150
875,150
876,150
877,150
878,150
879,150
880,150
881,150
882,150
883,150
884,150
885,150
886,150
887,150
888,150
889,150
890,150
891,150
892,150
893,150
894,150
895,150
896,150
897,150
898,150
899,150
900,150
901,150
902,150
903,150
904,150
905,150
906,150
907,150
908,150
909,150
910,150
911,150
912,150
913,150
914,150
915,150
916,150
917,150
918,150
919,150
920,150
921,150
922,150
923,150
924,150
925,150
926,150
927,150
928,150
929,150
930,150
931,150
932,150
933,150
934,150
935,150
936,150
937,150
938,150
939,150
940,150
941,150
942,150
943,150
944,150
945,150
946,150
947,150
948,150
949,150
950,150
951,150
952,150
953,150
954,150
955,150
956,150
957,150
958,150
959,150
960,150
961,150
962,150
963,150
964,150
965,150
966,150
967,150
968,150
969,150
970,150
971,150
972,150
973,150
974,150
975,150
976,150
977,150
978,150
979,150
980,150
981,150
982,150
983,150
984,150
985,150
986,150
987,150
988,150
989,150
990,150
991,150
992,150
993,150
994,150
995,150
996,150
997,150
998,150
999,150
